ID,Sex,Age,New customer index,Customer seniority,Primary customer,Customer type,Customer relation,Activity index,Income
1254272,2,34,2,35,1,1,2,2,82637
1254216,2,22,2,35,1,1,1,1,2
1254261,2,36,2,35,1,1,1,1,2
1254257,2,32,2,35,1,1,1,1,54793
1254219,2,38,2,35,1,1,1,1,2
1254221,2,25,2,35,1,1,1,1,2
1254223,1,31,2,35,1,1,1,1,332323
1254224,1,32,2,35,1,1,1,1,181748
1254227,2,23,2,35,1,1,2,2,71337
1254228,1,42,2,35,1,1,1,1,131828
1254232,2,32,2,35,1,1,1,1,35269
1254232,2,62,2,35,1,1,2,2,122989
1254237,2,2,2,2,2,2,2,2,2
1254241,2,49,2,35,1,1,1,1,72158
1254244,2,26,2,35,1,1,2,2,89921
1254247,2,61,2,35,1,1,1,1,82664
1254249,1,61,2,35,1,1,1,1,63285
1254251,2,34,2,35,1,1,1,1,92582
1254252,1,38,2,35,1,1,1,1,222187
1254259,2,23,2,35,1,1,2,2,68249
1253942,1,22,2,35,1,1,2,2,85564
1253942,2,22,2,35,1,1,2,2,78369
1253939,1,5,2,35,1,1,1,1,144576
1253797,1,22,2,35,1,1,1,1,217225
1253822,2,22,2,35,1,1,2,2,139655
1253823,2,36,2,35,1,1,1,1,72294
1253825,2,21,2,35,1,1,1,1,332939
1253829,2,53,2,35,1,1,1,1,2
1253821,1,22,2,35,1,1,2,2,2
1253824,2,22,2,35,1,1,2,2,2
1253828,1,22,2,35,1,1,2,1,51454
1253831,1,22,2,35,1,1,1,1,69622
1253833,1,32,2,35,1,1,2,2,463292
1253834,2,22,2,35,1,1,2,1,134561
1253836,2,22,2,35,1,1,1,1,96166
1253838,1,22,2,35,1,1,2,2,68394
1253842,1,54,2,35,1,1,1,1,95942
1253841,2,62,2,35,1,1,1,1,2
1253795,2,22,2,35,1,1,2,2,142124
1253842,2,51,2,35,1,1,1,1,95539
1253793,2,49,2,35,1,1,1,1,122314
1253791,1,33,2,35,1,1,2,2,173462
1253764,2,28,2,35,1,1,2,2,66227
1253765,2,22,2,35,1,1,2,2,178815
1253767,2,22,2,35,1,1,2,1,2
1253769,2,22,2,35,1,1,2,1,91686
1253771,1,22,2,35,1,1,2,2,135668
1253773,2,22,2,35,1,1,2,2,58528
1253775,1,22,2,35,1,1,1,1,2
1253776,2,22,2,35,1,1,1,1,127338
1253777,1,22,2,35,1,1,1,1,2
1253779,1,21,2,35,1,1,2,2,54579
1253782,2,22,2,35,1,1,2,1,131698
1253783,2,22,2,35,1,1,2,2,135668
1253784,1,22,2,35,1,1,2,2,72281
1253786,1,22,2,35,1,1,1,1,125219
1253788,1,22,2,35,1,1,2,1,182794
1253792,1,43,2,26,1,1,1,1,73237
1253845,2,33,2,35,1,1,1,1,76971
1253847,2,35,2,35,1,1,1,1,67269
1253848,2,32,2,35,1,1,1,1,78297
1253926,2,28,2,35,1,1,1,1,91958
1253928,2,44,2,35,1,1,1,1,57376
1253918,1,81,2,35,1,1,1,1,613284
1253919,2,49,2,35,1,1,1,1,82421
1253922,1,29,2,35,1,1,2,2,53452
1253921,1,32,2,35,1,1,1,1,112871
1253922,1,32,2,35,1,1,1,1,182662
1253924,2,42,2,35,1,1,2,1,63821
1253927,2,31,2,35,1,1,1,1,52342
1253928,1,28,2,35,1,1,1,1,34387
1253929,1,22,2,35,1,1,1,2,89161
1253931,1,23,2,34,1,1,1,1,2
1253932,1,42,2,35,1,1,1,1,2
1253936,1,14,2,35,1,1,2,2,59288
1253937,1,9,2,35,1,1,2,2,59288
1253921,2,47,2,35,1,1,2,1,239177
1253895,1,38,2,35,1,1,1,1,52394
1253888,2,37,2,35,1,1,2,2,142526
1253887,2,42,2,35,1,1,1,1,49943
1253849,2,41,2,35,1,1,2,2,2
1253851,2,53,2,35,1,1,1,1,222228
1253856,2,35,2,35,1,1,1,1,142825
1253857,2,35,2,35,1,1,1,1,122257
1253859,2,41,2,35,1,1,1,1,2
1253861,1,22,2,35,1,1,1,1,152341
1253864,2,47,2,35,1,1,2,2,62149
1254121,2,42,2,35,1,1,1,1,197579
1253865,2,35,2,35,1,1,2,2,83594
1253868,2,32,2,35,1,1,1,1,62252
1253869,1,43,2,35,1,1,1,1,168597
1253872,2,47,2,35,1,1,1,2,78729
1253874,2,32,2,35,1,1,2,2,2
1253878,2,82,2,35,1,1,1,1,94232
1253879,2,23,2,35,1,1,1,1,76793
1253883,1,42,2,35,1,1,1,1,182664
1253867,1,71,2,35,1,1,1,1,2
1253749,2,9,2,35,1,1,1,1,124724
1254125,2,56,2,35,1,1,1,1,191737
1254129,1,62,2,35,1,1,1,1,83628
1254331,1,22,2,35,1,1,2,1,47226
1254333,1,22,2,35,1,1,2,2,79186
1254335,2,22,2,35,1,1,1,1,142843
1254337,1,22,2,35,1,1,2,2,122238
1254339,1,22,2,35,1,1,1,1,91948
1254341,1,22,2,35,1,1,2,2,45274
1254343,2,48,2,12,1,1,2,2,62436
1254347,1,22,2,35,1,1,2,1,88925
1254349,1,24,2,35,1,1,1,1,2
1254352,2,22,2,35,1,1,1,1,63132
1254354,2,49,2,35,1,1,1,1,176128
1254358,2,47,2,35,1,1,1,1,73722
1254362,2,34,2,35,1,1,1,1,2
1254361,2,82,2,35,1,1,1,1,53245
1254363,2,25,2,35,1,1,2,1,2
1254329,2,41,2,35,1,1,1,1,168168
1254365,1,39,2,35,1,1,1,1,83938
1254328,1,58,2,35,1,1,1,1,127842
1254324,1,22,2,35,1,1,1,2,75338
1254322,1,22,2,35,1,1,1,1,2
1254322,1,43,2,35,1,1,1,1,84988
1254323,2,22,2,35,1,1,2,2,73722
1254324,2,22,2,35,1,1,1,1,73322
1254325,1,22,2,35,1,1,1,1,64933
1254327,1,22,2,35,1,1,2,2,125421
1254329,2,36,2,35,1,1,1,1,124272
1254312,2,22,2,35,1,1,2,2,122632
1254311,2,22,2,35,1,1,1,1,66217
1254312,2,22,2,35,1,1,1,1,122262
1254314,1,22,2,35,1,1,2,2,72453
1254318,1,22,2,35,1,1,1,1,46842
1254319,2,22,2,35,1,1,2,2,111838
1254321,2,22,2,35,1,1,2,2,93341
1254323,1,22,2,35,1,1,2,2,142142
1254326,2,25,2,35,1,1,1,1,194264
1254298,1,22,2,35,1,1,1,1,68128
1254368,2,52,2,35,1,1,1,1,43367
1254374,2,37,2,35,1,1,1,1,56523
1254419,1,49,2,35,1,1,1,1,76949
1254424,2,42,2,35,1,1,1,1,2
1254428,2,31,2,35,1,1,1,1,63679
1254429,2,2,2,2,2,2,2,2,2
1254432,2,46,2,35,1,1,2,2,68614
1254432,2,2,2,2,2,2,2,2,2
1254433,1,82,2,35,1,1,2,1,54235
1254439,2,53,2,35,1,1,1,1,63982
1254442,2,47,2,35,1,1,2,2,156872
1254444,2,71,2,35,1,1,2,2,75421
1254446,2,51,2,35,1,1,1,1,154661
1254448,2,72,2,35,1,1,1,1,531311
1254451,1,58,2,35,1,1,2,2,59542
1254452,2,32,2,35,1,1,1,1,265332
1254456,2,37,2,35,1,1,1,2,382416
1254415,2,62,2,35,1,1,2,2,96549
1254372,2,43,2,35,1,1,2,2,123287
1254412,2,34,2,35,1,1,2,2,79224
1254429,2,36,2,35,1,1,1,1,2
1254379,1,44,2,35,1,1,1,1,159223
1254383,1,35,2,35,1,1,1,1,42287
1254388,2,34,2,35,1,1,1,1,2
1254392,1,37,2,35,1,1,1,1,114384
1254391,2,37,2,35,1,1,1,1,115982
1254393,1,46,2,35,1,1,1,1,2
1254395,1,36,2,35,1,1,1,1,191372
1254397,2,37,2,35,1,1,1,1,65968
1254398,2,42,2,35,1,1,1,1,116382
1254399,2,62,2,35,1,1,1,1,397263
1254422,1,31,2,35,1,1,1,1,71218
1254423,2,44,2,35,1,1,1,1,62311
1254424,1,25,2,35,1,1,1,1,124163
1254425,2,33,2,35,1,1,1,1,111982
1254426,2,32,2,35,1,1,1,1,234299
1254412,2,45,2,35,1,1,1,1,32638
1254296,1,22,2,35,1,1,2,2,62681
1254295,1,27,2,35,1,1,1,1,99959
1254293,2,22,2,35,1,1,1,1,577415
1254181,1,49,2,35,1,1,1,1,2
1254182,2,39,2,35,1,1,1,1,156871
1254183,1,36,2,35,1,1,1,1,43772
1254184,2,45,2,35,1,1,1,1,159776
1254186,2,48,2,35,1,1,2,2,1221815
1254187,2,42,2,35,1,1,2,1,74464
1254192,1,56,2,35,1,1,1,1,227213
1254193,2,55,2,16,1,1,1,1,227213
1254194,2,43,2,35,1,1,1,1,2
1254196,2,38,2,35,1,1,2,2,2
1254198,1,32,2,35,1,1,2,2,66789
1254222,1,48,2,35,1,1,2,2,93881
1254224,2,45,2,35,1,1,1,1,291615
1254225,1,26,2,35,1,1,1,1,2
1254212,2,46,2,35,1,1,1,1,2
1254171,2,51,2,35,1,1,1,1,88272
1254213,2,36,2,35,1,1,2,1,111515
1254169,2,38,2,35,1,1,2,1,2
1254165,2,34,2,35,1,1,1,1,96548
1254132,1,54,2,35,1,1,1,1,156212
1254134,1,53,2,35,1,1,1,1,155385
1254135,2,35,2,35,1,1,1,1,139357
1254139,2,33,2,35,1,1,1,1,151927
1254144,2,41,2,35,1,1,1,1,84237
1254145,2,48,2,35,1,1,1,1,82667
1254146,2,42,2,35,1,1,1,1,44677
1254152,1,38,2,35,1,1,1,1,246721
1254154,2,31,2,35,1,1,1,1,138942
1254155,1,48,2,35,1,1,2,2,282744
1254157,2,41,2,35,1,1,1,1,226766
1254162,2,39,2,35,1,1,1,1,32329
1254161,2,32,2,35,1,1,1,1,92497
1254162,1,44,2,35,1,1,1,1,72868
1254164,1,67,2,35,1,1,1,1,154263
1254166,2,46,2,35,1,1,1,1,123823
1254216,2,44,2,35,1,1,1,1,74128
1254217,2,22,2,35,1,1,1,1,57276
1254222,1,47,2,23,1,1,1,1,91339
1254264,2,22,2,35,1,1,2,2,88367
1254266,2,22,2,35,1,1,2,2,123953
1254268,2,22,2,35,1,1,2,2,49592
1254272,1,22,2,35,1,1,2,2,2
1254272,1,25,2,35,1,1,1,1,93912
1254273,2,22,2,35,1,1,1,1,2
1254275,2,22,2,35,1,1,2,2,25343
1254277,1,22,2,35,1,1,2,2,2
1254278,1,42,2,34,1,1,1,1,52422
1254279,2,22,2,35,1,1,1,1,63989
1254281,2,22,2,35,1,1,1,1,2
1254285,2,22,2,35,1,1,2,1,72223
1254287,2,58,2,35,1,1,1,1,91544
1254289,1,22,2,35,1,1,2,2,65762
1254292,1,62,2,35,1,1,1,1,99369
1254263,1,22,2,35,1,1,2,2,85357
1254261,1,22,2,35,1,1,2,2,128527
1254259,1,22,2,35,1,1,2,2,129726
1254257,1,22,2,35,1,1,1,1,111627
1254222,1,22,2,35,1,1,2,1,117792
1254225,1,22,2,35,1,1,2,1,2
1254228,1,22,2,35,1,1,1,1,2
1254232,2,22,2,35,1,1,1,1,55314
1254232,1,22,2,35,1,1,1,1,2
1254234,1,25,2,35,1,1,1,1,56736
1254235,2,56,2,35,1,1,1,1,82197
1254127,2,57,2,35,1,1,1,1,74653
1254237,1,6,2,34,1,1,1,1,168995
1254241,1,33,2,35,1,1,1,1,71842
1254242,1,36,2,35,1,1,1,1,66246
1254243,2,33,2,35,1,1,1,1,2
1254246,2,23,2,35,1,1,1,1,215229
1254249,2,22,2,35,1,1,1,2,72474
1254251,2,22,2,35,1,1,2,2,49662
1254255,1,22,2,35,1,1,2,2,133211
1254238,2,45,2,35,1,1,1,1,56647
1257215,1,32,2,34,1,1,2,2,72252
1248461,1,25,2,35,1,1,2,2,99332
1248457,2,25,2,35,1,1,2,2,114281
1244192,1,26,2,35,1,1,2,2,39917
1244193,2,25,2,35,1,1,2,2,114876
1244194,2,27,2,35,1,1,2,2,2
1244195,2,23,2,35,1,1,1,1,142512
1244196,2,23,2,35,1,1,2,2,76842
1244197,1,23,2,35,1,1,2,2,122124
1244199,2,77,2,35,1,1,1,1,87221
1244222,1,23,2,35,1,1,1,1,2
1244223,2,23,2,35,1,1,2,2,86843
1244224,1,24,2,35,1,1,2,2,134493
1244225,2,25,2,35,1,1,2,2,141296
1244226,2,23,2,35,1,1,1,1,2
1244227,2,23,2,35,1,1,1,1,82284
1244228,1,56,2,35,1,1,1,1,131831
1244229,1,23,2,35,1,1,1,1,98527
1244191,2,23,2,35,1,1,2,2,262957
1244212,2,23,2,35,1,1,2,2,95515
1244192,1,26,2,35,1,1,2,2,35767
1244188,2,26,2,35,1,1,1,1,2
1244167,2,23,2,35,1,1,1,1,2
1244168,1,56,2,35,1,1,2,2,2
1244169,1,25,2,35,1,1,2,2,112972
1244171,1,22,2,35,1,1,2,2,2
1244174,1,23,2,35,1,1,2,2,77972
1244175,2,24,2,35,1,1,1,1,2
1244177,1,25,2,35,1,1,2,2,73451
1244179,1,24,2,35,1,1,2,2,45811
1244181,2,24,2,35,1,1,2,1,55736
1244182,2,23,2,35,1,1,2,2,47594
1244183,2,23,2,35,1,1,2,2,115323
1244184,2,23,2,35,1,1,2,2,78132
1244185,2,23,2,35,1,1,1,1,66398
1244186,1,76,2,35,1,1,1,1,87221
1244187,1,23,2,35,1,1,2,2,2
1244189,2,33,2,35,1,1,1,2,2
1244166,1,25,2,35,1,1,2,2,148755
1244211,1,23,2,35,1,1,2,2,64621
1244213,1,25,2,35,1,1,2,2,2
1244235,1,26,2,35,1,1,2,1,82229
1244236,2,25,2,35,1,1,2,2,122445
1244237,2,23,2,35,1,1,1,1,143596
1244238,1,25,2,35,1,1,2,2,82576
1244239,2,23,2,35,1,1,2,2,2
1244242,2,32,2,35,1,1,2,2,277844
1244241,2,28,2,35,1,1,2,2,67812
1244242,1,24,2,35,1,1,2,2,99736
1244243,2,29,2,35,1,1,2,2,143686
1244245,1,23,2,35,1,1,2,2,125542
1244247,2,23,2,35,1,1,2,2,63291
1244248,2,23,2,35,1,1,2,2,2
1244249,1,23,2,35,1,1,2,2,57116
1244251,1,27,2,35,1,1,2,2,129227
1244252,1,25,2,35,1,1,1,1,84987
1244234,1,23,2,35,1,1,2,2,2
1244212,1,25,2,35,1,1,2,2,123662
1244233,1,23,2,35,1,1,2,1,122227
1244231,1,25,2,35,1,1,2,2,69282
1244214,1,23,2,35,1,1,2,2,35897
1244215,1,24,2,35,1,1,2,2,65228
1244216,1,23,2,35,1,1,2,2,43245
1244217,1,25,2,35,1,1,2,2,125375
1244218,1,34,2,35,1,1,1,2,96457
1244219,1,24,2,35,1,1,2,2,52292
1244222,1,26,2,35,1,1,2,2,97587
1244221,1,27,2,35,1,1,2,2,89719
1244222,1,23,2,35,1,1,2,1,121277
1244223,1,24,2,35,1,1,2,1,74299
1244224,1,23,2,35,1,1,2,2,2
1244225,1,23,2,35,1,1,2,2,41858
1244226,2,28,2,35,1,1,1,1,167293
1244227,1,23,2,35,1,1,2,2,132539
1244232,1,24,2,35,1,1,2,2,61698
1244232,2,23,2,35,1,1,2,2,129372
1244253,2,23,2,35,1,1,2,2,54695
1244165,2,23,2,35,1,1,2,2,78185
1244163,2,58,2,35,1,1,2,2,89193
1244295,1,23,2,35,1,1,1,1,56781
1244296,1,22,2,35,1,1,1,1,133218
1244298,1,23,2,35,1,1,1,2,62377
1244299,1,23,2,35,1,1,2,2,2
1244122,2,23,2,35,1,1,2,1,69227
1244123,2,24,2,35,1,1,1,1,74287
1244124,1,24,2,35,1,1,1,1,45813
1244125,1,23,2,35,1,1,2,2,96996
1244126,2,23,2,35,1,1,2,2,213918
1244127,1,23,2,35,1,1,2,2,17823
1244129,2,23,2,35,1,1,2,2,61638
1244112,1,23,2,35,1,1,2,2,2
1244111,1,23,2,35,1,1,2,2,75271
1244112,1,25,2,35,1,1,2,2,82725
1244113,2,28,2,35,1,1,2,2,39249
1244294,1,52,2,35,1,1,2,2,77661
1244114,1,25,2,35,1,1,2,2,2
1244293,2,23,2,35,1,1,2,1,86662
1244292,2,24,2,35,1,1,1,1,72273
1244268,2,24,2,35,1,1,1,1,2
1244269,1,23,2,35,1,1,2,2,2
1244272,2,24,2,35,1,1,2,2,242396
1244274,2,23,2,35,1,1,2,2,56211
1244275,2,22,2,35,1,1,2,2,59491
1244277,2,32,2,35,1,1,1,1,86262
1244278,1,22,2,35,1,1,2,2,77172
1244282,1,23,2,35,1,1,2,2,68637
1244281,1,23,2,35,1,1,1,1,2
1244282,2,23,2,35,1,1,2,2,2
1244283,2,22,2,35,1,1,1,1,2
1244286,2,23,2,35,1,1,2,2,48342
1244287,1,23,2,35,1,1,2,2,117267
1244288,2,23,2,35,1,1,1,1,28439
1244289,1,24,2,35,1,1,2,1,2
1244291,1,23,2,35,1,1,1,1,2
1244164,1,24,2,35,1,1,2,2,73883
1244115,2,23,2,35,1,1,2,1,212327
1244117,2,22,2,35,1,1,1,1,88235
1244141,1,31,2,35,1,1,2,2,79767
1244142,2,22,2,35,1,1,1,1,2
1244145,2,64,2,35,1,1,2,2,2
1244146,1,26,2,35,1,1,2,2,75235
1244147,1,31,2,35,1,1,2,1,192669
1244148,2,26,2,35,1,1,2,2,2
1244149,1,22,2,35,1,1,1,1,117292
1244152,2,23,2,35,1,1,2,2,38352
1244154,1,24,2,35,1,1,2,2,8346
1244155,2,47,2,35,1,1,2,2,29235
1244156,2,28,2,35,1,1,1,2,99916
1244157,1,22,2,35,1,1,2,2,2
1244159,2,26,2,35,1,1,2,2,71744
1244161,2,31,2,35,1,1,2,2,82162
1244162,2,23,2,35,1,1,2,2,87321
1244142,2,25,2,35,1,1,2,2,62682
1244116,2,23,2,35,1,1,1,1,2
1244139,2,25,2,35,1,1,2,2,2
1244137,1,25,2,35,1,1,1,1,112159
1244122,1,23,2,35,1,1,2,2,2
1244121,2,24,2,35,1,1,2,2,2
1244122,1,23,2,35,1,1,1,1,2
1244123,1,22,2,35,1,1,1,1,122963
1244125,1,25,2,35,1,1,1,1,77722
1244126,1,23,2,35,1,1,2,2,132576
1244127,2,23,2,35,1,1,1,1,2
1244128,2,23,2,35,1,1,2,2,2
1244129,1,23,2,35,1,1,2,2,64797
1244132,2,23,2,35,1,1,1,1,12356
1244132,1,26,2,35,1,1,1,2,44297
1244133,1,24,2,35,1,1,2,2,39294
1244134,2,23,2,35,1,1,1,1,2
1244135,2,23,2,35,1,1,2,2,93336
1244136,1,25,2,35,1,1,1,2,2
1244138,1,23,2,35,1,1,1,1,79242
1244254,1,23,2,35,1,1,1,1,138763
1244255,1,23,2,35,1,1,2,1,155813
1244257,1,32,2,35,1,1,2,2,225328
1244363,2,25,2,35,1,1,1,1,135254
1244364,1,28,2,35,1,1,2,2,121426
1244365,1,25,2,35,1,1,2,2,324473
1244366,1,23,2,35,1,1,2,1,73832
1244367,1,23,2,35,1,1,2,2,56629
1244368,1,28,2,35,1,1,2,2,87213
1244369,1,23,2,35,1,1,2,2,52218
1244372,2,23,2,35,1,1,1,1,78392
1244372,1,23,2,35,1,1,2,2,63389
1244373,2,32,2,35,1,1,2,2,493511
1244374,2,25,2,35,1,1,2,2,83468
1244375,1,24,2,35,1,1,2,2,44883
1244376,1,23,2,35,1,1,2,2,2
1244377,1,23,2,35,1,1,2,2,73254
1244378,1,27,2,35,1,1,2,2,53647
1244362,1,25,2,35,1,1,2,2,171235
1244379,2,25,2,35,1,1,1,1,65815
1244361,1,23,2,35,1,1,2,2,2
1244359,1,26,2,35,1,1,2,2,51412
1244344,2,32,2,35,1,1,2,2,125122
1244345,2,23,2,35,1,1,2,2,2
1244346,1,32,2,35,1,1,2,2,2
1244347,2,23,2,35,1,1,2,2,2
1244348,2,23,2,35,1,1,2,2,194983
1244349,2,92,2,35,1,1,2,1,137735
1244352,2,28,2,35,1,1,2,1,53563
1244351,1,48,2,35,1,1,2,2,37897
1244352,2,25,2,35,1,1,1,1,22469
1244353,2,23,2,35,1,1,2,2,46674
1244354,2,23,2,35,1,1,2,2,84882
1244355,1,23,2,35,1,1,2,2,91926
1244356,1,38,2,35,1,1,2,2,44111
1244357,2,23,2,35,1,1,1,1,2
1244358,2,25,2,35,1,1,2,2,62764
1244362,1,23,2,35,1,1,2,1,36432
1244343,2,23,2,35,1,1,2,2,42618
1244382,2,28,2,35,1,1,2,2,158261
1244382,2,32,2,35,1,1,2,2,34898
1244425,1,26,2,35,1,1,1,1,26166
1244426,2,23,2,35,1,1,2,2,122524
1244427,2,24,2,35,1,1,2,2,127321
1244428,1,22,2,35,1,1,1,1,69848
1244412,1,23,2,35,1,1,2,2,55522
1244411,1,26,2,35,1,1,1,1,62288
1244412,1,28,2,35,1,1,2,2,36528
1244413,2,23,2,35,1,1,1,2,29824
1244414,1,23,2,35,1,1,1,1,59288
1244415,2,26,2,35,1,1,2,2,42919
1244416,2,29,2,35,1,1,2,2,127972
1244417,2,24,2,35,1,1,2,2,67771
1244418,2,23,2,35,1,1,2,2,141342
1244419,2,28,2,35,1,1,2,2,122324
1244422,1,31,2,35,1,1,2,2,128837
1244422,2,32,2,35,1,1,2,2,76223
1244381,2,25,2,35,1,1,2,2,173145
1244421,2,32,2,35,1,1,2,2,64724
1244399,1,24,2,35,1,1,2,2,2
1244383,1,23,2,35,1,1,2,2,153911
1244384,2,25,2,35,1,1,2,2,37427
1244385,1,24,2,35,1,1,2,2,2
1244386,1,26,2,35,1,1,2,2,95859
1244387,1,23,2,35,1,1,2,2,128748
1244389,1,23,2,35,1,1,1,1,41239
1244392,1,27,2,35,1,1,1,1,39662
1244391,2,27,2,35,1,1,2,2,62751
1244392,2,23,2,35,1,1,1,1,71781
1244393,2,23,2,35,1,1,2,2,36624
1244394,1,23,2,35,1,1,2,2,51923
1244395,2,23,2,35,1,1,2,2,44616
1244396,2,23,2,35,1,1,2,2,171765
1244397,1,23,2,35,1,1,2,2,45628
1244398,2,23,2,35,1,1,1,1,66293
1244422,1,23,2,35,1,1,2,2,48738
1244342,2,23,2,35,1,1,1,2,32341
1244341,2,32,2,35,1,1,2,2,224528
1244339,2,25,2,35,1,1,2,2,122777
1244278,2,23,2,35,1,1,1,1,2
1244279,1,23,2,35,1,1,2,2,191384
1244281,1,23,2,35,1,1,1,1,123535
1244282,1,23,2,35,1,1,2,2,2
1244284,2,25,2,35,1,1,1,1,51542
1244285,1,23,2,35,1,1,2,2,64352
1244286,1,23,2,35,1,1,2,1,2
1244287,1,23,2,35,1,1,2,2,85468
1244288,1,27,2,35,1,1,2,2,88819
1244289,1,23,2,35,1,1,2,2,57215
1244292,2,22,2,35,1,1,2,2,2
1244291,1,23,2,35,1,1,1,1,2
1244293,1,24,2,35,1,1,2,2,83186
1244294,1,23,2,35,1,1,2,1,69329
1244295,1,23,2,35,1,1,1,1,2
1244277,1,23,2,35,1,1,2,1,51542
1244296,1,23,2,35,1,1,1,1,62999
1244276,2,27,2,35,1,1,2,2,121126
1244273,2,23,2,35,1,1,2,2,2
1244258,1,36,2,35,1,1,1,1,92287
1244259,1,23,2,35,1,1,1,1,121292
1244262,2,25,2,35,1,1,2,2,2
1244261,1,26,2,35,1,1,2,2,27422
1244262,1,26,2,12,1,1,1,1,69212
1244263,2,23,2,35,1,1,2,2,89259
1244264,1,24,2,35,1,1,1,1,44959
1244265,1,23,2,35,1,1,2,2,64623
1244266,2,23,2,35,1,1,2,1,531334
1244267,1,24,2,35,1,1,2,2,2
1244268,2,23,2,35,1,1,2,2,121922
1244269,2,23,2,35,1,1,2,2,132298
1244272,1,27,2,35,1,1,2,2,62636
1244271,2,23,2,35,1,1,2,2,62586
1244272,1,23,2,35,1,1,2,2,63212
1244274,1,23,2,35,1,1,1,1,153129
1244297,1,23,2,35,1,1,2,2,225267
1244299,2,23,2,35,1,1,2,2,86372
1244322,2,23,2,35,1,1,1,1,75777
1244323,1,23,2,35,1,1,1,1,66527
1244324,1,23,2,35,1,1,2,2,123438
1244325,2,23,2,35,1,1,2,2,76258
1244326,2,23,2,35,1,1,2,2,47512
1244327,2,28,2,35,1,1,2,2,93274
1244328,1,22,2,35,1,1,1,1,39455
1244332,1,23,2,35,1,1,2,2,2
1244331,1,23,2,35,1,1,2,2,44428
1244332,1,23,2,35,1,1,2,2,75827
1244333,1,23,2,35,1,1,2,2,2
1244334,1,23,2,35,1,1,1,1,52496
1244335,2,23,2,35,1,1,2,2,56274
1244336,1,23,2,35,1,1,1,1,2
1244337,1,23,2,35,1,1,2,2,122849
1244338,1,23,2,35,1,1,2,2,67232
1244322,1,23,2,35,1,1,2,2,2
1244321,2,25,2,35,1,1,2,2,2
1244322,1,23,2,35,1,1,2,2,2
1244319,2,26,2,35,1,1,2,2,144456
1244321,1,23,2,35,1,1,2,2,71726
1244322,1,26,2,35,1,1,2,2,48561
1244323,1,24,2,35,1,1,1,1,2
1244324,2,25,2,35,1,1,1,2,112682
1244326,2,29,2,35,1,1,2,2,125281
1244327,1,24,2,35,1,1,2,2,49282
1244328,2,27,2,35,1,1,2,2,81361
1244267,2,23,2,35,1,1,2,1,95384
1244329,1,26,2,35,1,1,2,2,82377
1244311,2,23,2,35,1,1,2,2,94867
1244312,1,25,2,35,1,1,1,1,124534
1244313,2,26,2,35,1,1,2,2,2
1244314,2,27,2,35,1,1,2,2,2
1244315,1,27,2,35,1,1,2,2,47623
1244316,2,23,2,35,1,1,2,2,78592
1244318,1,23,2,35,1,1,2,1,49259
1244312,2,23,2,35,1,1,2,2,231134
1244421,2,22,2,35,1,1,1,1,63638
1244266,1,23,2,35,1,1,2,2,54931
1244264,2,23,2,35,1,1,2,2,127595
1243812,2,23,2,35,1,1,2,2,32164
1243813,2,25,2,35,1,1,2,2,45719
1243814,1,22,2,35,1,1,2,1,2
1243816,1,24,2,35,1,1,1,1,67979
1243817,2,27,2,35,1,1,2,2,92112
1243818,2,23,2,35,1,1,2,2,82869
1243819,1,23,2,35,1,1,2,1,51372
1243822,1,27,2,35,1,1,2,2,95227
1243821,2,23,2,35,1,1,2,1,143418
1243823,2,23,2,35,1,1,2,2,162322
1243824,1,22,2,35,1,1,1,1,57938
1243826,1,22,2,35,1,1,1,1,2
1243828,2,27,2,35,1,1,2,2,2
1243829,2,23,2,35,1,1,2,2,154735
1243832,2,23,2,35,1,1,2,2,89974
1243811,2,23,2,35,1,1,2,1,35339
1243831,1,23,2,35,1,1,2,2,166417
1243812,1,24,2,35,1,1,2,2,29317
1243823,2,23,2,35,1,1,1,1,2
1243785,1,23,2,35,1,1,2,2,76386
1243786,2,24,2,35,1,1,2,1,51515
1243787,1,23,2,35,1,1,2,2,92518
1243788,1,25,2,35,1,1,2,1,86494
1243792,1,23,2,35,1,1,1,1,142827
1243791,1,23,2,35,1,1,2,2,127121
1243792,1,23,2,35,1,1,2,2,127989
1243793,2,23,2,35,1,1,2,2,125596
1243795,1,25,2,35,1,1,2,2,37694
1243796,1,22,2,35,1,1,2,2,54613
1243797,1,23,2,35,1,1,1,1,124659
1243798,1,25,2,35,1,1,2,2,54442
1243799,2,25,2,35,1,1,2,1,119677
1243822,2,23,2,35,1,1,2,2,94485
1243821,2,22,2,35,1,1,1,1,52261
1243828,1,22,2,35,1,1,2,1,2
1243784,2,29,2,35,1,1,2,2,2
1243832,2,24,2,35,1,1,2,2,11273
1243834,2,23,2,35,1,1,1,1,79222
1243859,2,23,2,35,1,1,2,2,47268
1243862,2,24,2,35,1,1,1,1,45646
1243861,1,26,2,35,1,1,2,2,24527
1243862,1,23,2,35,1,1,2,2,86812
1243863,1,49,2,35,1,1,1,1,55162
1243864,1,23,2,35,1,1,1,1,123327
1243865,1,23,2,35,1,1,2,1,138282
1243866,1,23,2,35,1,1,2,2,44193
1243867,2,22,2,35,1,1,1,1,79235
1243869,1,23,2,35,1,1,2,1,2
1243872,1,23,2,35,1,1,1,1,117492
1243871,2,23,2,35,1,1,2,1,65953
1243872,2,22,2,35,1,1,1,1,88199
1243874,1,25,2,35,1,1,2,1,75445
1243875,1,24,2,35,1,1,2,2,92927
